2029,Urmia Airport,medium airport,37.66809845,45.06869888,1324,Asia,Iran (Islamic Republic of),Urmia
2030,Tabriz International Airport,medium airport,38.1339,46.235001,1359,Asia,Iran (Islamic Republic of),Tabriz
2031,Shahid Sadooghi Airport,medium airport,31.9048996,54.2765007,1236,Asia,Iran (Islamic Republic of),Yazd
2032,Chabahar Konarak International Airport,medium airport,25.44319,60.382167,4,Asia,Iran (Islamic Republic of),Konarak
2033,Zahedan International Airport,medium airport,29.47570038,60.90620041,1391,Asia,Iran (Islamic Republic of),Zahedan
2034,Jask Airport,small airport,25.654757,57.801718,6,Asia,Iran (Islamic Republic of),Bandar-e-Jask
2035,Queen Alia International Airport,large airport,31.72260094,35.99319839,730,Asia,Jordan,Amman
2036,Amman Civil (Marka International) Airport,medium airport,31.9727,35.9916,779,Asia,Jordan,Amman
2037,Aqaba King Hussein International Airport,medium airport,29.61160088,35.01810074,53,Asia,Jordan,Aqaba
2038,Kuwait International Airport,large airport,29.226601,47.968899,63,Asia,Kuwait,Kuwait City
2039,Beirut Rafic Hariri International Airport,large airport,33.82089996,35.48839951,27,Asia,Lebanon,Beirut
2040,Old Harbor Airport,small airport,57.218102,-153.270004,17,North America,United States of America (the),Old Harbor
2041,Duqm International Airport,large airport,19.501944,57.634167,111,Asia,Oman,Duqm
2042,Abu Dhabi International Airport,large airport,24.443764,54.651718,27,Asia,United Arab Emirates (the),Abu Dhabi
2043,Al Ain International Airport,medium airport,24.26169968,55.60919952,265,Asia,United Arab Emirates (the),Al Ain
2044,Dubai International Airport,large airport,25.25279999,55.36439896,19,Asia,United Arab Emirates (the),Dubai
2045,Al Maktoum International Airport,large airport,24.896356,55.161389,35,Asia,United Arab Emirates (the),Jebel Ali
2046,Fujairah International Airport,medium airport,25.11219978,56.32400131,46,Asia,United Arab Emirates (the),
2047,Ras Al Khaimah International Airport,medium airport,25.6135006,55.93880081,31,Asia,United Arab Emirates (the),Ras Al Khaimah
2048,Sharjah International Airport,large airport,25.32859993,55.51720047,34,Asia,United Arab Emirates (the),Sharjah
2049,Khasab Airport,medium airport,26.171,56.240601,30,Asia,Oman,Khasab
2050,Muscat International Airport,large airport,23.59329987,58.28440094,15,Asia,Oman,Muscat
2051,Salalah Airport,medium airport,17.0387001,54.09130096,22,Asia,Oman,Salalah
2052,Sohar Airport,small airport,24.38604,56.62541,6,Asia,Oman,Sohar
2053,Bannu Airport,small airport,32.9729,70.527901,404,Asia,Pakistan ,Bannu
2054,Bahawalpur Airport,medium airport,29.34810066,71.71800232,119,Asia,Pakistan ,Bahawalpur
2055,Chitral Airport,medium airport,35.886213,71.799922,1500,Asia,Pakistan ,Chitral
2056,Dalbandin Airport,small airport,28.87829971,64.39980316,853,Asia,Pakistan ,Dalbandin
2057,Dera Ghazi Khan Airport,medium airport,29.96100044,70.48590088,150,Asia,Pakistan ,Dera Ghazi Khan
2058,Dera Ismael Khan Airport,medium airport,31.90940094,70.89659882,181,Asia,Pakistan ,Dera Ismael Khan
2059,Faisalabad International Airport,medium airport,31.36499977,72.99479675,180,Asia,Pakistan ,Faisalabad
2060,Gwadar International Airport,medium airport,25.232391,62.327671,11,Asia,Pakistan ,Gwadar
2061,Gilgit Airport,medium airport,35.91880035,74.33360291,1462,Asia,Pakistan ,Gilgit
2062,Islamabad International Airport,large airport,33.549,72.82566,537,Asia,Pakistan ,Attock
2063,Jinnah International Airport,large airport,24.9065,67.160797,30,Asia,Pakistan ,Karachi
2064,Hyderabad Airport,small airport,25.3181,68.366096,40,Asia,Pakistan ,Hyderabad
2065,Khuzdar Airport,small airport,27.79059982,66.64730072,1223,Asia,Pakistan ,Khuzdar
2066,Allama Iqbal International Airport,large airport,31.521601,74.403603,217,Asia,Pakistan ,Lahore
2067,Muzaffarabad Airport,medium airport,34.3390007,73.50859833,820,Asia,Pakistan ,Muzaffarabad
2068,Moenjodaro Airport,medium airport,27.33519936,68.14309692,47,Asia,Pakistan ,Moenjodaro
2069,Multan International Airport,medium airport,30.20319939,71.4190979,123,Asia,Pakistan ,Multan
2070,Shaheed Benazirabad Airport,medium airport,26.2194,68.390099,29,Asia,Pakistan ,Nawabashah
2071,Ormara Airport,small airport,25.276625,64.588343,3,Asia,Pakistan ,Ormara Raik
2072,Parachinar Airport,small airport,33.90209961,70.07160187,1768,Asia,Pakistan ,Parachinar
2073,Panjgur Airport,medium airport,26.9545002,64.13249969,1002,Asia,Pakistan ,Panjgur
2074,Pasni Airport,medium airport,25.29050064,63.3451004,10,Asia,Pakistan ,Pasni
2075,Peshawar International Airport,medium airport,33.9939003,71.51460266,353,Asia,Pakistan ,Peshawar
2076,Quetta International Airport,medium airport,30.25139999,66.93779755,1605,Asia,Pakistan ,Quetta
2077,Shaikh Zaid Airport,medium airport,28.38389969,70.27960205,83,Asia,Pakistan ,Rahim Yar Khan
2078,Rawalakot Airport,medium airport,33.84970093,73.79810333,1670,Asia,Pakistan ,Rawalakot
2079,Skardu Airport,medium airport,35.33549881,75.53600311,2230,Asia,Pakistan ,Skardu
2080,Sukkur Airport,medium airport,27.72200012,68.79170227,60,Asia,Pakistan ,Mirpur Khas
2081,Sehwan Sharif Airport,medium airport,26.47310066,67.71720123,37,Asia,Pakistan ,Sehwan Sharif
2082,Saidu Sharif Airport,medium airport,34.81359863,72.35279846,970,Asia,Pakistan ,Saidu Sharif
2083,Sialkot International Airport,medium airport,32.535557,74.363892,255,Asia,Pakistan ,Sialkot
2084,Sawan Airport,small airport,26.9662,68.878098,49,Asia,Pakistan ,Sawan Gas Field
2085,Turbat International Airport,medium airport,25.9864006,63.03020096,152,Asia,Pakistan ,Turbat
2086,Zhob Airport,medium airport,31.35840034,69.46360016,1441,Asia,Pakistan ,Fort Sandeman
2087,Baghdad International Airport / New Al Muthana Air Base,large airport,33.262501,44.2346,35,Asia,Iraq,Baghdad
2088,Erbil International Airport,medium airport,36.23759842,43.96319962,409,Asia,Iraq,Arbil
2089,Port Lions Airport,small airport,57.884905,-152.847719,16,North America,United States of America (the),Port Lions
2090,Basra International Airport,medium airport,30.549101,47.662102,3,Asia,Iraq,Basra
2091,Al Najaf International Airport,medium airport,31.989853,44.404317,31,Asia,Iraq,Najaf
2092,Sulaymaniyah International Airport,medium airport,35.5617485,45.31673813,760,Asia,Iraq,Sulaymaniyah
2093,Aleppo International Airport,medium airport,36.180698,37.2244,389,Asia,Syrian Arab Republic,Aleppo
2094,Damascus International Airport,large airport,33.41149902,36.5155983,616,Asia,Syrian Arab Republic,Damascus
2095,Qamishli Airport,medium airport,37.020599,41.191399,451,Asia,Syrian Arab Republic,Qamishly
2096,Bassel Al-Assad International Airport,medium airport,35.4011,35.9487,48,Asia,Syrian Arab Republic,Latakia
2097,Hamad International Airport,large airport,25.273056,51.608056,4,Asia,Qatar,Doha
2098,Aden International Airport,medium airport,12.8295,45.028801,2,Asia,Yemen,Aden
2099,Al Ghaydah International Airport,medium airport,16.193341,52.174186,41,Asia,Yemen,Al Ghaydah
2100,Hodeidah International Airport,medium airport,14.75300026,42.97629929,12,Asia,Yemen,Hodeida
2101,Riyan Mukalla International Airport,medium airport,14.6626,49.375,16,Asia,Yemen,Riyan
2102,Sana'a International Airport,medium airport,15.47630024,44.21969986,2199,Asia,Yemen,Sana'a
2103,Socotra International Airport,medium airport,12.63070011,53.90579987,45,Asia,Yemen,Socotra Islands
2104,Seiyun Hadhramaut International Airport,medium airport,15.9661,48.7883,639,Asia,Yemen,Seiyun
2105,Ta'izz International Airport,medium airport,13.68599987,44.13909912,1475,Asia,Yemen,Ta'izz
2106,Zagora Airport,medium airport,30.263858,-5.853341,736,Africa,Morocco,Zagora
2107,Mulatupo Airport,small airport,8.945487,-77.733486,5,North America,Panama,Mulatupo
2108,Pixbae Airstrip,small airport,7.841248,-81.567301,17,North America,Panama,Pixvae
2109,Raul Arias Espinoza Airport,small airport,8.62876,-79.034698,13,North America,Panama,Contadora Island
2110,Bethel Airport,medium airport,60.77980042,-161.8379974,38,North America,United States of America (the),Bethel
2111,Merle K (Mudhole) Smith Airport,medium airport,60.491798,-145.477997,16,North America,United States of America (the),Cordova
2112,Yakataga Airport,small airport,60.080974,-142.494541,4,North America,United States of America (the),Yakataga
2113,Adak Airport,medium airport,51.883564,-176.642783,5,North America,United States of America (the),Adak
2114,Dillingham Airport,medium airport,59.04470062,-158.5050049,25,North America,United States of America (the),Dillingham
2115,Marshall Don Hunter Sr Airport,medium airport,61.86429977,-162.026001,31,North America,United States of America (the),Marshall
2116,Kodiak Airport,medium airport,57.75,-152.4940033,24,North America,United States of America (the),Kodiak
2117,Tom Madsen (Dutch Harbor) Airport,medium airport,53.89881,-166.544996,7,North America,United States of America (the),Unalaska
2118,Elfin Cove Seaplane Base,seaplane base,58.19520187,-136.3470001,0,North America,United States of America (the),Elfin Cove
2119,Emmonak Airport,medium airport,62.78609848,-164.4909973,4,North America,United States of America (the),Emmonak
2120,Fairbanks International Airport,large airport,64.81510162,-147.8560028,134,North America,United States of America (the),Fairbanks
2121,Shungnak Airport,small airport,66.88809967,-157.1620026,60,North America,United States of America (the),Shungnak
2122,Gustavus Airport,medium airport,58.4253006,-135.7070007,11,North America,United States of America (the),Gustavus
2123,Skagway Airport,small airport,59.460343,-135.316651,13,North America,United States of America (the),Skagway
2124,Holy Cross Airport,medium airport,62.18830109,-159.7749939,21,North America,United States of America (the),Holy Cross
2125,Haines Airport,medium airport,59.24380112,-135.5240021,5,North America,United States of America (the),Haines
2126,Hughes Airport,small airport,66.04109955,-154.2630005,91,North America,United States of America (the),Hughes
2127,Egegik Airport,medium airport,58.184386,-157.374873,28,North America,United States of America (the),Egegik
2128,Wales Airport,small airport,65.622593,-168.095,7,North America,United States of America (the),Wales
2129,Juneau International Airport,medium airport,58.35499954,-134.576004,6,North America,United States of America (the),Juneau
2130,Koliganek Airport,small airport,59.72660065,-157.2590027,82,North America,United States of America (the),Koliganek
2131,King Salmon Airport,medium airport,58.677845,-156.651965,22,North America,United States of America (the),King Salmon
2132,Ketchikan International Airport,medium airport,55.35559845,-131.7140045,27,North America,United States of America (the),Ketchikan
2133,Kalskag Airport,small airport,61.53630066,-160.3410034,17,North America,United States of America (the),Kalskag
2134,McGrath Airport,medium airport,62.95289993,-155.6060028,104,North America,United States of America (the),McGrath
2135,St Michael Airport,small airport,63.49010086,-162.1100006,30,North America,United States of America (the),St Michael
2136,Mountain Village Airport,small airport,62.09540176,-163.6820068,103,North America,United States of America (the),Mountain Village
2137,Ted Stevens Anchorage International Airport,large airport,61.1744,-149.996002,46,North America,United States of America (the),Anchorage
2138,Aniak Airport,medium airport,61.58160019,-159.5429993,27,North America,United States of America (the),Aniak
2139,Funter Bay Seaplane Base,seaplane base,58.25439835,-134.897995,0,North America,United States of America (the),Funter Bay
2140,Annette Island Airport,medium airport,55.037026,-131.572695,36,North America,United States of America (the),Metlakatla
2141,Anvik Airport,medium airport,62.646702,-160.190994,89,North America,United States of America (the),Anvik
2142,Hoonah Airport,small airport,58.0961,-135.410111,6,North America,United States of America (the),Hoonah
2143,Nome Airport,medium airport,64.5121994,-165.4450073,11,North America,United States of America (the),Nome
2144,Ralph Wien Memorial Airport,medium airport,66.88469696,-162.598999,4,North America,United States of America (the),Kotzebue
2145,St George Airport,medium airport,56.577345,-169.663823,38,North America,United States of America (the),St George
2146,Petersburg James A Johnson Airport,medium airport,56.80170059,-132.9450073,34,North America,United States of America (the),Petersburg
2147,Quinhagak Airport,small airport,59.7551,-161.845,13,North America,United States of America (the),Quinhagak
2148,Arctic Village Airport,medium airport,68.1147,-145.578995,638,North America,United States of America (the),Arctic Village
2149,Deadhorse Airport,medium airport,70.19470215,-148.4649963,20,North America,United States of America (the),Deadhorse
2150,Sitka Rocky Gutierrez Airport,medium airport,57.04710007,-135.3619995,6,North America,United States of America (the),Sitka
2151,Selawik Airport,small airport,66.600098,-159.985992,5,North America,United States of America (the),Selawik
2152,St Paul Island Airport,medium airport,57.166311,-170.222555,19,North America,United States of America (the),St Paul Island
2153,Teller Airport,small airport,65.24040222,-166.3390045,90,North America,United States of America (the),Teller
2154,Akutan Airport,small airport,54.14459,-165.604332,41,North America,United States of America (the),Akutan
2155,Chevak Airport,small airport,61.5409,-165.6005,23,North America,United States of America (the),Chevak
2156,Wrangell Airport,medium airport,56.48429871,-132.3699951,15,North America,United States of America (the),Wrangell
2157,Wainwright Airport,medium airport,70.638,-159.994995,12,North America,United States of America (the),Wainwright
2158,Yakutat Airport,medium airport,59.508717,-139.660435,10,North America,United States of America (the),Yakutat
2159,Robert (Bob) Curtis Memorial Airport,small airport,66.817902,-161.018997,17,North America,United States of America (the),Noorvik
2160,Tok Junction Airport,small airport,63.32949829,-142.9539948,500,North America,United States of America (the),Tok
2161,Tadji Airport,small airport,-3.198191804,142.4309635,10,Oceania,Papua New Guinea,Aitape
2162,Awaba Airport,small airport,-8.006110191,142.7483521,10,Oceania,Papua New Guinea,Awaba
2163,Gasmata Island Airport,small airport,-6.271110058,150.3309937,7,Oceania,Papua New Guinea,Gasmata Island
2164,Ihu Airport,small airport,-7.89756012,145.3959961,21,Oceania,Papua New Guinea,Ihu
2165,Jacquinot Bay Airport,small airport,-5.652500153,151.5070038,41,Oceania,Papua New Guinea,Jacquinot Bay
2166,Kandrian Airport,small airport,-6.19217,149.54783,85,Oceania,Papua New Guinea,Kandrian
2167,Kokoda Airport,small airport,-8.884678841,147.730957,378,Oceania,Papua New Guinea,Kokoda
2168,Kamusi Airport,small airport,-7.420347,143.121811,30,Oceania,Papua New Guinea,Kamusi
2169,Lake Murray Airport,small airport,-7.00992012,141.4940033,16,Oceania,Papua New Guinea,Lake Murray
2170,Obo Airport,small airport,-7.590622421,141.3242626,9,Oceania,Papua New Guinea,Obo
2171,Balimo Airport,medium airport,-8.050000191,142.9329987,16,Oceania,Papua New Guinea,Balimo
2172,Suki Airport,small airport,-8.0466,141.7222,7,Oceania,Papua New Guinea,Suki
2173,Tufi Airport,small airport,-9.075954437,149.3198395,26,Oceania,Papua New Guinea,Tufi
2174,Nuku Airport,small airport,-3.676651,142.484334,265,Oceania,Papua New Guinea,Nuku
2175,Baimuru Airport,medium airport,-7.496860027,144.8199005,8,Oceania,Papua New Guinea,Baimuru
2176,Wipim Airport,small airport,-8.788220406,142.8820038,53,Oceania,Papua New Guinea,Wipim
2177,Rota International Airport,medium airport,14.1743,145.242996,185,Oceania,Northern Mariana Islands (the),Rota Island
2178,Saipan International Airport,medium airport,15.119,145.729004,66,Oceania,Northern Mariana Islands (the),"I Fadang, Saipan"
2179,Laguindingan International Airport,medium airport,8.612203,124.456496,58,Asia,Philippines (the),Cagayan de Oro
2180,Cagayan North International Airport,medium airport,18.182388,121.745853,45,Asia,Philippines (the),Lal-lo
2181,Hana Airport,medium airport,20.795601,-156.014008,24,Oceania,United States of America (the),Hana
2182,Kapalua Airport,medium airport,20.9629,-156.673004,78,Oceania,United States of America (the),Lahaina
2183,Ellison Onizuka Kona International Airport at Keahole,medium airport,19.738783,-156.045603,14,Oceania,United States of America (the),Kailua-Kona
2184,Lihue Airport,medium airport,21.976,-159.339005,47,Oceania,United States of America (the),Lihue
2185,Kalaupapa Airport,small airport,21.211,-156.973999,7,Oceania,United States of America (the),Kalaupapa
2186,Molokai Airport,medium airport,21.152901,-157.095993,138,Oceania,United States of America (the),Kaunakakai
2187,Waimea Kohala Airport,medium airport,20.001301,-155.667999,814,Oceania,United States of America (the),Waimea (Kamuela)
2188,Daniel K Inouye International Airport,large airport,21.32062,-157.924228,4,Oceania,United States of America (the),Honolulu
2189,Lanai Airport,medium airport,20.785675,-156.951324,399,Oceania,United States of America (the),Lanai City
2190,Kahului International Airport,medium airport,20.898543,-156.431212,16,North America,United States of America (the),Kahului
2191,Hilo International Airport,medium airport,19.721399,-155.048004,12,Oceania,United States of America (the),Hilo
2192,Eniwetok Airport,small airport,11.34070015,162.3280029,4,Oceania,Marshall Islands (the),Eniwetok Atoll
2193,Marshall Islands International Airport,medium airport,7.064760208,171.2720032,2,Oceania,Marshall Islands (the),Majuro Atoll
2194,Kaieteur International Airport,medium airport,5.172754765,-59.49148178,463,South and Central America,Guyana,Kaieteur Falls
2195,Bucholz Army Air Field,medium airport,8.72012043,167.7319946,3,Oceania,Marshall Islands (the),Kwajalein
2196,Cassidy International Airport,medium airport,1.986278,-157.350011,2,Oceania,Kiribati,Kiritimati
2197,San Juan Seaplane Base,seaplane base,18.45779991,-66.12110138,3,North America,Puerto Rico,San Juan
2198,Chuuk International Airport,medium airport,7.461870193,151.8430023,3,Oceania,Micronesia (Federated States of),Weno Island
2199,Pohnpei International Airport,medium airport,6.985099792,158.2089996,3,Oceania,Micronesia (Federated States of),Pohnpei Island
2200,Babelthuap Airport,medium airport,7.36731,134.544236,54,Oceania,Palau,Babelthuap Island
2201,Kosrae International Airport,medium airport,5.35698,162.957993,3,Oceania,Micronesia (Federated States of),Okat
2202,Yap International Airport,medium airport,9.49891,138.082993,28,Oceania,Micronesia (Federated States of),Yap Island
2203,Wake Island Airfield,medium airport,19.282437,166.636637,4,Oceania,United States Minor Outlying Islands (the),Wake Island
2204,Kili Airport,small airport,5.64386,169.124586,2,Oceania,Marshall Islands (the),Kili Island
2205,Kinmen Airport,medium airport,24.4279,118.359001,28,Asia,Taiwan (Province of China),Shang-I
2206,Matsu Nangan Airport,medium airport,26.1598,119.958,71,Asia,Taiwan (Province of China),Matsu (Nangan)
2207,Taitung Airport,medium airport,22.75499916,121.1019974,44,Asia,Taiwan (Province of China),Taitung City
2208,Kaohsiung International Airport,large airport,22.577101,120.349998,9,Asia,Taiwan (Province of China),Kaohsiung (Xiaogang)
2209,Chiayi Airport,medium airport,23.46179962,120.3929977,26,Asia,Taiwan (Province of China),Chiayi City
2210,Hengchun Airport,medium airport,22.04109955,120.7300034,14,Asia,Taiwan (Province of China),Hengchung
2211,Lanyu Airport,medium airport,22.02700043,121.5350037,13,Asia,Taiwan (Province of China),Orchid Island
2212,Taichung International Airport / Ching Chuang Kang Air Base,medium airport,24.2647,120.621002,202,Asia,Taiwan (Province of China),Taichung (Qingshui)
2213,Matsu Beigan Airport,medium airport,26.224199,120.002998,12,Asia,Taiwan (Province of China),Matsu (Beigan)
2214,Tainan International Airport / Tainan Air Base,medium airport,22.950399,120.206001,19,Asia,Taiwan (Province of China),Tainan (Rende)
2215,Penghu Magong Airport,medium airport,23.568701,119.627998,31,Asia,Taiwan (Province of China),Huxi
2216,Pingtung North Airport,medium airport,22.70019913,120.4820023,30,Asia,Taiwan (Province of China),Pingtung
2217,Taipei Songshan Airport,medium airport,25.06940079,121.552002,5,Asia,Taiwan (Province of China),Taipei City
2218,Taiwan Taoyuan International Airport,large airport,25.0777,121.233002,32,Asia,Taiwan (Province of China),Taoyuan (Dayuan)
2219,Hualien Airport,medium airport,24.0230999,121.6179962,16,Asia,Taiwan (Province of China),Hualien City
2220,Alxa Right Banner Badanjilin Airport,small airport,39.225,101.546,1420,Asia,China,Badanjilin
2221,Narita International Airport,large airport,35.764702,140.386002,43,Asia,Japan,Narita
2222,Shinshu-Matsumoto Airport,medium airport,36.166801,137.923004,665,Asia,Japan,Matsumoto
2223,Ibaraki Airport / JASDF Hyakuri Air Base,medium airport,36.181099,140.414993,32,Asia,Japan,Omitama
2224,Niijima Airport,small airport,34.36940002,139.2689972,28,Asia,Japan,Niijima Village
2225,Kansai International Airport,large airport,34.427299,135.244003,8,Asia,Japan,Osaka
2226,Nanki Shirahama Airport,medium airport,33.66220093,135.3639984,91,Asia,Japan,Shirahama
2227,Kobe Airport,medium airport,34.63280106,135.223999,7,Asia,Japan,Kobe
2228,Konotori Tajima Airport,medium airport,35.512798,134.787003,178,Asia,Japan,Toyooka
2229,Tokachi-Obihiro Airport,medium airport,42.73329926,143.2169952,154,Asia,Japan,Obihiro
2230,New Chitose Airport,large airport,42.7752,141.692001,25,Asia,Japan,Sapporo
2231,Hakodate Airport,medium airport,41.77,140.822006,46,Asia,Japan,Hakodate
2232,Kushiro Airport,medium airport,43.04100037,144.1929932,100,Asia,Japan,Kushiro
2233,Nakashibetsu Airport,medium airport,43.57749939,144.9600067,71,Asia,Japan,Nakashibetsu
2234,Sapporo Okadama Airport,medium airport,43.117447,141.38134,8,Asia,Japan,Sapporo
2235,Wakkanai Airport,medium airport,45.40420151,141.8009949,9,Asia,Japan,Wakkanai
2236,Amakusa Airport,small airport,32.482498,130.158997,104,Asia,Japan,Amakusa
2237,Iki Airport,medium airport,33.74900055,129.7850037,12,Asia,Japan,Iki
2238,Yamaguchi Ube Airport,medium airport,33.93000031,131.279007,7,Asia,Japan,Ube
2239,Tsushima Airport,medium airport,34.28490067,129.3309937,65,Asia,Japan,Tsushima
2240,Monbetsu Airport,medium airport,44.30390167,143.404007,24,Asia,Japan,Monbetsu
2241,Asahikawa Airport,medium airport,43.670799,142.447006,220,Asia,Japan,Higashikagura
2242,Okushiri Airport,medium airport,42.07170105,139.4329987,49,Asia,Japan,Okushiri Island
2243,Rishiri Airport,medium airport,45.24200058,141.1860046,34,Asia,Japan,Rishiri
2244,Yakushima Airport,medium airport,30.385599,130.658997,38,Asia,Japan,Yakushima
2245,Fukue Airport,medium airport,32.66630173,128.8329926,83,Asia,Japan,Goto
2246,Fukuoka Airport,large airport,33.58589935,130.451004,10,Asia,Japan,Fukuoka
2247,New Tanegashima Airport,medium airport,30.60510063,130.9909973,234,Asia,Japan,Tanegashima
2248,Kagoshima Airport,large airport,31.80340004,130.7189941,276,Asia,Japan,Kagoshima
2249,Miyazaki Airport,medium airport,31.87719917,131.4490051,6,Asia,Japan,Miyazaki
2250,Oita Airport,medium airport,33.47940063,131.7369995,6,Asia,Japan,Oita
2251,Kitakyushu Airport,medium airport,33.845901,131.035004,6,Asia,Japan,Kitakyushu
2252,Saga Airport,medium airport,33.14970016,130.302002,2,Asia,Japan,Saga
2253,Kumamoto Airport,medium airport,32.83729935,130.8549957,196,Asia,Japan,Kumamoto
2254,Nagasaki Airport,medium airport,32.91690063,129.9140015,5,Asia,Japan,Nagasaki
2255,Chubu Centrair International Airport,large airport,34.85839844,136.8049927,5,Asia,Japan,Tokoname
2256,Amami Airport,medium airport,28.43059921,129.7129974,8,Asia,Japan,Amami
2257,Okinoerabu Airport,medium airport,27.425501,128.701004,31,Asia,Japan,Wadomari
2258,Kikai Airport,medium airport,28.32130051,129.9279938,6,Asia,Japan,Kikai
2259,Tokunoshima Airport,medium airport,27.836399,128.880997,5,Asia,Japan,Amagi
2260,Nagoya Airport / JASDF Komaki Air Base,medium airport,35.255759,136.924095,16,Asia,Japan,Nagoya
2261,Komatsu Airport / JASDF Komatsu Air Base,medium airport,36.3946,136.406998,11,Asia,Japan,Kanazawa
2262,Oki Global Geopark Airport,medium airport,36.178388,133.323566,95,Asia,Japan,Okinoshima
2263,Mount Fuji Shizuoka Airport,medium airport,34.796043,138.187752,132,Asia,Japan,Makinohara / Shimada
2264,Toyama Airport,medium airport,36.64830017,137.1880035,29,Asia,Japan,Toyama
2265,Noto Satoyama Airport,medium airport,37.293098,136.962006,219,Asia,Japan,Wajima
2266,Hiroshima Airport,medium airport,34.4361,132.919006,332,Asia,Japan,Hiroshima
2267,Okayama Momotaro Airport,medium airport,34.756901,133.854996,246,Asia,Japan,Okayama
2268,Izumo Enmusubi Airport,medium airport,35.413601,132.889999,5,Asia,Japan,Izumo
2269,Yonago Kitaro Airport / JASDF Miho Air Base,medium airport,35.492199,133.235992,6,Asia,Japan,Yonago
2270,Iwakuni Kintaikyo Airport / Marine Corps Air Station Iwakuni,medium airport,34.146333,132.247238,2,Asia,Japan,Iwakuni
2271,Kochi Ryoma Airport,medium airport,33.546101,133.669006,13,Asia,Japan,Nankoku
2272,Matsuyama Airport,medium airport,33.82720184,132.6999969,8,Asia,Japan,Matsuyama
2273,Osaka International Airport,large airport,34.78549957,135.4380035,15,Asia,Japan,Osaka
2274,Tottori Sand Dunes Conan Airport,medium airport,35.530102,134.167007,20,Asia,Japan,Tottori
2275,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,medium airport,34.132801,134.606995,8,Asia,Japan,Tokushima
2276,Takamatsu Airport,medium airport,34.21419907,134.0160065,185,Asia,Japan,Takamatsu
2277,Iwami Airport,medium airport,34.67639923,131.7899933,56,Asia,Japan,Masuda
2278,Aomori Airport,medium airport,40.73469925,140.6909943,202,Asia,Japan,Aomori
2279,Yamagata Airport,medium airport,38.4119,140.371002,108,Asia,Japan,Higashine
2280,Sado Airport,medium airport,38.06019974,138.4140015,27,Asia,Japan,Sado
2281,Fukushima Airport,medium airport,37.22740173,140.4309998,372,Asia,Japan,Sukagawa
2282,Iwate Hanamaki Airport,medium airport,39.4286,141.134995,91,Asia,Japan,Hanamaki
2283,Akita Airport,medium airport,39.615601,140.218994,95,Asia,Japan,Akita
2284,Misawa Air Base / Misawa Airport,medium airport,40.703201,141.367996,36,Asia,Japan,Misawa
2285,Niigata Airport,medium airport,37.95589828,139.1210022,9,Asia,Japan,Niigata
2286,Odate Noshiro Airport,medium airport,40.191898,140.371002,89,Asia,Japan,Kitaakita
2287,Sendai Airport,large airport,38.139702,140.917007,5,Asia,Japan,Natori
2288,Shonai Airport,medium airport,38.812199,139.787003,26,Asia,Japan,Shonai
2289,Chofu Airport,medium airport,35.6717,139.528,43,Asia,Japan,Chofu
2290,Hachijojima Airport,medium airport,33.115002,139.785995,92,Asia,Japan,Hachijojima
2291,Oshima Airport,medium airport,34.7820015,139.3600006,40,Asia,Japan,Izu Oshima
2292,Miyakejima Airport,medium airport,34.07360077,139.5599976,20,Asia,Japan,Miyakejima
2293,Tokyo Haneda International Airport,large airport,35.552299,139.779999,11,Asia,Japan,Tokyo
2294,N 105 Helipad,heliport,37.239445,131.868781,82,Asia,Korea (the Republic of),Dokdo (Liancourt Rocks)
2295,Muan International Airport,large airport,34.991406,126.382814,11,Asia,Korea (the Republic of),Piseo-ri (Muan)
2296,Gwangju Airport,medium airport,35.123173,126.805444,12,Asia,Korea (the Republic of),Gwangju
2297,Kunsan Air Base,medium airport,35.903801,126.615997,9,Asia,Korea (the Republic of),Kunsan
2298,Yeosu Airport,medium airport,34.84230042,127.6169968,16,Asia,Korea (the Republic of),Yeosu
2299,Wonju Airport / Hoengseong Air Base (K-38/K-46),medium airport,37.437113,127.960051,100,Asia,Korea (the Republic of),Wonju
2300,Yangyang International Airport,medium airport,38.061298,128.669006,73,Asia,Korea (the Republic of),Gonghang-ro
2301,Jeju International Airport,large airport,33.512058,126.492548,36,Asia,Korea (the Republic of),Jeju City
2302,Gimhae International Airport,large airport,35.179501,128.938004,2,Asia,Korea (the Republic of),Busan
2303,Sacheon Airport / Sacheon Air Base,medium airport,35.088591,128.071747,8,Asia,Korea (the Republic of),Sacheon
2304,Ulsan Airport,medium airport,35.59349823,129.352005,14,Asia,Korea (the Republic of),Ulsan
2305,Incheon International Airport,large airport,37.46910095,126.4509964,7,Asia,Korea (the Republic of),Seoul
2306,Gimpo International Airport,large airport,37.5583,126.791,18,Asia,Korea (the Republic of),Seoul
2307,Pohang Airport (G-815/K-3),medium airport,35.987955,129.420383,21,Asia,Korea (the Republic of),Pohang
2308,Daegu Airport,medium airport,35.896872,128.65531,35,Asia,Korea (the Republic of),Daegu
2309,Cheongju International Airport/Cheongju Air Base (K-59/G-513),medium airport,36.717008,127.498741,58,Asia,Korea (the Republic of),Cheongju
2310,Rampart Airport,small airport,65.507896,-150.141007,92,North America,United States of America (the),Rampart
2311,Naha Airport / JASDF Naha Air Base,large airport,26.195801,127.646004,4,Asia,Japan,Naha
2312,Kumejima Airport,medium airport,26.363445,126.71384,7,Asia,Japan,Kumejima
2313,Minamidaito Airport,medium airport,25.8465,131.263,51,Asia,Japan,Minamidaito
